up_cluster_name,down_cluster_name,passengers_count,line_direction,timelaps,goal,line
L'ARGOUD,PARC FRANCOIS MITTERRAND,2.9189661582,ALL,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),PARC FRANCOIS MITTERRAND,0.0,ALL,ALL,ALL,ligne-21
ANCIENNE GARE,PARC FRANCOIS MITTERRAND,1.1433089826,ALL,ALL,ALL,ligne-21
BEAUVOIR,PARC FRANCOIS MITTERRAND,0.0,ALL,ALL,ALL,ligne-21
L'AGNEAU,PARC FRANCOIS MITTERRAND,1.1998230536,ALL,ALL,ALL,ligne-21
LE PRISME,PARC FRANCOIS MITTERRAND,26.452582011799997,ALL,ALL,ALL,ligne-21
PONT ROUGE,COL DE COMBOIRE,7.228563582,ALL,ALL,ALL,ligne-21
POMPIDOU,COL DE COMBOIRE,6.6215326386,ALL,ALL,ALL,ligne-21
LA CHIEZE,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
LA RONZY,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
CLAIX MAIRIE,COL DE COMBOIRE,2.3569363469,ALL,ALL,ALL,ligne-21
POSTE,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
FURONNIERES,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
LA CROIX ROLLAND,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
GARLETTES,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
PRE NOUVEL,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
L'ARGOUD,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
ANCIENNE GARE,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
BEAUVOIR,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
L'AGNEAU,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,COL DE COMBOIRE,0.0,ALL,ALL,ALL,ligne-21
LE PRISME,COL DE COMBOIRE,18.5581104271,ALL,ALL,ALL,ligne-21
PONT ROUGE,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
POMPIDOU,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
LA RONZY,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
POSTE,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
GARLETTES,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
LE PRISME,CIMETIERE DES GARLETTES,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,CLAIX MAIRIE,61.488999079099976,S1,ALL,ALL,ligne-21
POMPIDOU,CLAIX MAIRIE,20.7679640233,S1,ALL,ALL,ligne-21
LA CHIEZE,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
LA RONZY,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
POSTE,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
GARLETTES,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
LE PRISME,CLAIX MAIRIE,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,LA CROIX ROLLAND,4.5786791424,S1,ALL,ALL,ligne-21
POMPIDOU,LA CROIX ROLLAND,4.941317864999999,S1,ALL,ALL,ligne-21
LA CHIEZE,LA CROIX ROLLAND,4.2960726392,S1,ALL,ALL,ligne-21
LA RONZY,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
POSTE,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,LA CROIX ROLLAND,2.7424526939,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
GARLETTES,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
LE PRISME,LA CROIX ROLLAND,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,FURONNIERES,17.4483487692,S1,ALL,ALL,ligne-21
POMPIDOU,FURONNIERES,15.2479193636,S1,ALL,ALL,ligne-21
LA CHIEZE,FURONNIERES,1.3712263469,S1,ALL,ALL,ligne-21
LA RONZY,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,FURONNIERES,2.7424526939,S1,ALL,ALL,ligne-21
POSTE,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
GARLETTES,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),FURONNIERES,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
LE PRISME,FURONNIERES,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,LE PRISME,23.499342048899997,S1,ALL,ALL,ligne-21
POMPIDOU,LE PRISME,9.9984909891,S1,ALL,ALL,ligne-21
LA CHIEZE,LE PRISME,7.6259660593000005,S1,ALL,ALL,ligne-21
LA RONZY,LE PRISME,4.5657363881999995,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,LE PRISME,41.25167254900001,S1,ALL,ALL,ligne-21
POSTE,LE PRISME,14.220597675,S1,ALL,ALL,ligne-21
FURONNIERES,LE PRISME,30.685720919499996,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,LE PRISME,21.426671454599997,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,LE PRISME,12.8166293678,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,LE PRISME,0.9492022222,S1,ALL,ALL,ligne-21
GARLETTES,LE PRISME,14.525193497500002,S1,ALL,ALL,ligne-21
PRE NOUVEL,LE PRISME,80.46116234469999,S1,ALL,ALL,ligne-21
L'ARGOUD,LE PRISME,16.527815108200002,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),LE PRISME,53.77874614569999,S1,ALL,ALL,ligne-21
ANCIENNE GARE,LE PRISME,0.98571,S1,ALL,ALL,ligne-21
BEAUVOIR,LE PRISME,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,LE PRISME,5.6675468867,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,LE PRISME,17.9742586561,S1,ALL,ALL,ligne-21
PONT ROUGE,PRE NOUVEL,7.378611526099999,S1,ALL,ALL,ligne-21
POMPIDOU,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
LA RONZY,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
POSTE,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
GARLETTES,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
LE PRISME,PRE NOUVEL,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
LA RONZY,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
POSTE,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
GARLETTES,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),POMPIDOU,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
LE PRISME,POMPIDOU,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,LA CHIEZE,8.3730138542,S1,ALL,ALL,ligne-21
POMPIDOU,LA CHIEZE,0.9643973514,S1,ALL,ALL,ligne-21
LA RONZY,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
POSTE,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
GARLETTES,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
LE PRISME,LA CHIEZE,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
POMPIDOU,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
LA RONZY,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
POSTE,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
GARLETTES,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
LE PRISME,BEAUVOIR,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,GARLETTES,1.8071408955,S1,ALL,ALL,ligne-21
POMPIDOU,GARLETTES,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,GARLETTES,0.0,S1,ALL,ALL,ligne-21
LA RONZY,GARLETTES,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,GARLETTES,0.0,S1,ALL,ALL,ligne-21
POSTE,GARLETTES,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,GARLETTES,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,GARLETTES,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,GARLETTES,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,GARLETTES,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,GARLETTES,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,GARLETTES,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),GARLETTES,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,GARLETTES,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,GARLETTES,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,GARLETTES,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,GARLETTES,0.0,S1,ALL,ALL,ligne-21
LE PRISME,GARLETTES,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
POMPIDOU,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
LA RONZY,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
POSTE,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
GARLETTES,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,L'ARGOUD,1.1433089826,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
LE PRISME,L'ARGOUD,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,POSTE,3.614281791,S1,ALL,ALL,ligne-21
POMPIDOU,POSTE,5.7540564325,S1,ALL,ALL,ligne-21
LA CHIEZE,POSTE,0.0,S1,ALL,ALL,ligne-21
LA RONZY,POSTE,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,POSTE,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,POSTE,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,POSTE,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,POSTE,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,POSTE,0.0,S1,ALL,ALL,ligne-21
GARLETTES,POSTE,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,POSTE,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,POSTE,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),POSTE,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,POSTE,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,POSTE,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,POSTE,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,POSTE,0.0,S1,ALL,ALL,ligne-21
LE PRISME,POSTE,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
POMPIDOU,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,ANCIENNE GARE,1.3712263469,S1,ALL,ALL,ligne-21
LA RONZY,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
POSTE,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
GARLETTES,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),ANCIENNE GARE,8.5957155229,S1,ALL,ALL,ligne-21
BEAUVOIR,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
LE PRISME,ANCIENNE GARE,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,PLACE DU VILLAGE (SEYSSINS),6.573887579799999,S1,ALL,ALL,ligne-21
POMPIDOU,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
LA RONZY,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,PLACE DU VILLAGE (SEYSSINS),0.9492022222,S1,ALL,ALL,ligne-21
POSTE,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
FURONNIERES,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
GARLETTES,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,PLACE DU VILLAGE (SEYSSINS),4.5242379041000005,S1,ALL,ALL,ligne-21
L'ARGOUD,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
LE PRISME,PLACE DU VILLAGE (SEYSSINS),0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
POMPIDOU,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
LA RONZY,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
POSTE,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
GARLETTES,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
LE PRISME,L'AGNEAU,0.0,S1,ALL,ALL,ligne-21
PONT ROUGE,LA RONZY,15.8874881647,S1,ALL,ALL,ligne-21
POMPIDOU,LA RONZY,5.4214226865,S1,ALL,ALL,ligne-21
LA CHIEZE,LA RONZY,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,LA RONZY,0.0,S1,ALL,ALL,ligne-21
POSTE,LA RONZY,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,LA RONZY,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,LA RONZY,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,LA RONZY,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,LA RONZY,0.0,S1,ALL,ALL,ligne-21
GARLETTES,LA RONZY,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,LA RONZY,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,LA RONZY,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),LA RONZY,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,LA RONZY,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,LA RONZY,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,LA RONZY,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,LA RONZY,0.0,S1,ALL,ALL,ligne-21
LE PRISME,LA RONZY,0.0,S1,ALL,ALL,ligne-21
POMPIDOU,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
LA CHIEZE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
LA RONZY,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
CLAIX MAIRIE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
POSTE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
FURONNIERES,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
LA CROIX ROLLAND,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
COL DE COMBOIRE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
CIMETIERE DES GARLETTES,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
GARLETTES,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
PRE NOUVEL,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
L'ARGOUD,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
PLACE DU VILLAGE (SEYSSINS),PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
ANCIENNE GARE,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
BEAUVOIR,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
L'AGNEAU,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
PARC FRANCOIS MITTERRAND,PONT ROUGE,0.0,S1,ALL,ALL,ligne-21
